,total_passes,successful_passes,pass_completion_pct,passes_into_final_third,progressive_carries,total_pressured_receipts,successful_pressured_receipts,pressure_receipt_pct,total_pressures,final_third_pressures,counterpressures,high_ball_recoveries,avg_defensive_distance,successful_long_passes,total_pass_distance,total_forward_distance,pass_directness_ratio,explosive_carries,total_shots,total_xg,avg_shot_quality,touches_in_box,aerial_duels_won,avg_receipt_distance_from_goal,minutes_played,total_passes_per90,successful_passes_per90,passes_into_final_third_per90,progressive_carries_per90,total_pressured_receipts_per90,successful_pressured_receipts_per90,total_pressures_per90,final_third_pressures_per90,counterpressures_per90,high_ball_recoveries_per90,successful_long_passes_per90,total_pass_distance_per90,total_forward_distance_per90,explosive_carries_per90,total_shots_per90,total_xg_per90,touches_in_box_per90,aerial_duels_won_per90,team_name,primary_position,competition,season
Gaël Clichy,410.0,339.0,0.8268292682926829,13.0,24.0,17.0,16.0,0.9411764705882353,174.9966564241388,23.14036377959267,29.49256210279204,11.36203745111501,31.573076923076922,25.0,7515.558742629353,3752.0,0.4992310124220179,23.0,1.0,0.094861686,0.094861686,2.0,17.0,69.25781190297263,684,53.94736842105264,44.60526315789473,1.7105263157894737,3.1578947368421053,2.236842105263158,2.1052631578947367,23.02587584528142,3.0447847078411407,3.880600276683163,1.4950049277782906,3.289473684210526,988.8893082407043,493.6842105263157,3.026315789473684,0.13157894736842105,0.012481800789473686,0.2631578947368421,2.236842105263158,Arsenal,Left Back,Premier League,2003/2004
Gilberto Aparecido da Silva,1602.0,1303.0,0.813358302122347,118.0,66.0,92.0,89.0,0.967391304347826,743.2353431294291,48.713558510015524,162.8796201362083,64.15100514172775,38.58535564853556,134.0,30106.678014979403,12443.0,0.41329700984642204,58.0,31.0,2.232232234,0.07200749141935484,76.0,36.0,62.94943872682435,2619,55.05154639175258,44.7766323024055,4.054982817869416,2.268041237113402,3.1615120274914092,3.058419243986254,25.54073344087385,1.6740054470795713,5.597237805367983,2.2045018949047335,4.604810996563574,1034.5937462192235,427.59450171821305,1.9931271477663228,1.0652920962199313,0.07670901147766322,2.611683848797251,1.2371134020618557,Arsenal,Right Defensive Midfield,Premier League,2003/2004
Jens Lehmann,1306.0,744.0,0.5696784073506891,42.0,46.0,42.0,42.0,1.0,2.9963207419033955,0.0,0.0,0.0,0.0,441.0,64793.550396604536,56930.5,0.878644551062962,35.0,0.0,0.0,0.0,0.0,0.0,110.57230578163819,3519,33.40153452685422,19.028132992327368,1.0741687979539642,1.1764705882352942,1.0741687979539642,1.0741687979539642,0.07663224403845002,0.0,0.0,0.0,11.278772378516623,1657.1240510640546,1456.023017902813,0.8951406649616368,0.0,0.0,0.0,0.0,Arsenal,Goalkeeper,Premier League,2003/2004
José Antonio Reyes Calderón,251.0,172.0,0.6852589641434262,17.0,46.0,39.0,38.0,0.9743589743589743,159.2223435674808,63.02882015775782,43.764001092604964,31.91253761743085,74.60434782608696,9.0,4250.500072700452,1774.2000000000003,0.41740970936457494,43.0,22.0,3.03912749,0.13814215863636362,79.0,5.0,47.54764250384584,670,33.71641791044776,23.104477611940297,2.2835820895522385,6.179104477611941,5.2388059701492535,5.104477611940299,21.3880760016019,8.466557931639109,5.878746415424548,4.28675878443101,1.208955223880597,570.9626963328965,238.3253731343284,5.776119402985074,2.955223880597015,0.40824100611940295,10.611940298507463,0.6716417910447761,Arsenal,Right Center Forward,Premier League,2003/2004
Kolo Habib Touré,1588.0,1263.0,0.7953400503778337,71.0,131.0,56.0,56.0,1.0,424.1056633545906,27.541452594765346,86.06040875511171,35.06513892012848,27.84061135371179,182.0,35927.53853839272,19225.1,0.5351076300274721,129.0,16.0,2.3100667919999998,0.14437917449999998,56.0,150.0,74.5476916506991,3278,43.59975594874924,34.676632092739474,1.9493593654667478,3.5967053081147045,1.537522879804759,1.537522879804759,11.644145729686747,0.7561716697769619,2.362854419755965,0.9627402388076766,4.996949359365467,986.418080675822,527.839841366687,3.5417937766931056,0.43929225137278827,0.06342465261744966,1.537522879804759,4.11836485661989,Arsenal,Right Center Back,Premier League,2003/2004
Laureano Bisan-Etame Mayer,1914.0,1616.0,0.8443051201671892,126.0,149.0,85.0,80.0,0.9411764705882353,399.60682374865286,25.631909283715487,76.53933661467312,58.66669939924882,29.260431654676257,145.0,35467.58662333866,16849.3,0.4750619256657483,111.0,7.0,0.439216582,0.062745226,33.0,31.0,68.67801158562902,2825,60.97699115044247,51.48318584070797,4.014159292035399,4.746902654867257,2.7079646017699113,2.5486725663716814,12.73083686278894,0.816591800189166,2.438421343476312,1.8690275914804935,4.619469026548672,1129.9408127789309,536.7918584070796,3.536283185840708,0.22300884955752212,0.013992740665486725,1.0513274336283185,0.9876106194690265,Arsenal,Right Back,Premier League,2003/2004
Martin Keown,132.0,97.0,0.7348484848484849,8.0,6.0,3.0,3.0,1.0,17.35888175860592,0.0,0.9282700822013411,1.126957542955613,22.00526315789474,12.0,2878.236034734163,1790.8999999999999,0.6222213808692759,10.0,1.0,0.07569863,0.07569863,4.0,20.0,77.78821756390937,364,32.637362637362635,23.983516483516482,1.978021978021978,1.4835164835164836,0.7417582417582418,0.7417582417582418,4.2920312040509145,0.0,0.2295173280168151,0.2786433485329812,2.967032967032967,711.6517668298754,442.80494505494505,2.4725274725274726,0.24725274725274726,0.018716694230769233,0.989010989010989,4.945054945054945,Arsenal,Right Center Back,Premier League,2003/2004
Nwankwo Christian Kanu,194.0,148.0,0.7628865979381443,16.0,15.0,65.0,64.0,0.9846153846153847,55.32348074291927,18.762910153246363,18.737894099855637,23.48527323095845,49.16923076923077,11.0,3359.7471021612905,1423.6,0.4237223685926279,17.0,10.0,0.957661706,0.0957661706,79.0,11.0,45.39259534476421,449,38.88641425389755,29.665924276169264,3.2071269487750556,3.006681514476615,13.028953229398665,12.828507795100222,11.08933912441589,3.760939674370095,3.755925320683758,4.707515792397017,2.2048997772828507,673.4459670256484,285.35412026726056,3.4075723830734965,2.0044543429844097,0.1919589165701559,15.835189309576839,2.2048997772828507,Arsenal,Right Center Forward,Premier League,2003/2004
Pascal Cygan,544.0,443.0,0.8143382352941176,12.0,35.0,10.0,10.0,1.0,121.41625347551991,4.19126171125856,17.816925328335298,0.0,28.947770700636944,76.0,12391.209104453323,7003.9,0.5652313620857905,31.0,0.0,0.0,0.0,9.0,58.0,80.43024006015966,1039,47.12223291626564,38.37343599615014,1.039461020211742,3.0317613089509146,0.8662175168431183,0.8662175168431183,10.517288558995949,0.3630544311966029,1.5433332815689864,0.0,6.5832531280077,1073.34823811434,606.6900866217517,2.685274302213667,0.0,0.0,0.7795957651588065,5.024061597690086,Arsenal,Left Center Back,Premier League,2003/2004
Patrick Vieira,1932.0,1583.0,0.8193581780538303,197.0,90.0,179.0,178.0,0.994413407821229,793.3409323586053,79.71984989684782,213.51368884482093,104.11435334841036,42.10970464135021,211.0,37821.36382826737,17650.0,0.46666746551346033,92.0,20.0,3.469171674,0.1734585837,70.0,67.0,62.5236173963639,2613,66.54420206659012,54.523536165327215,6.785304247990815,3.099885189437428,6.165327210103329,6.130884041331803,27.325175626588013,2.7458042444379274,7.3540880199134655,3.5860282439176934,7.267508610792193,1302.6876175063387,607.9219288174512,3.168771526980482,0.6888633754305397,0.11948926546498277,2.411021814006889,2.3076923076923075,Arsenal,Left Defensive Midfield,Premier League,2003/2004
Ray Parlour,940.0,748.0,0.7957446808510639,75.0,50.0,94.0,92.0,0.9787234042553191,426.72329799441104,38.44738242126479,98.05281941653276,79.09391076044828,43.675229357798166,117.0,18840.34025319908,7459.6,0.3959376476087455,64.0,20.0,0.8765377061,0.043826885305,29.0,20.0,59.81256994134125,1571,53.85105028644176,42.85168682367919,4.2966263526416295,2.864417568427753,5.385105028644175,5.270528325907065,24.446274232652446,2.2025871533506245,5.617284371411807,4.531159750757699,6.7027371101209425,1079.3320323284006,427.3481858688734,3.6664544875875236,1.1457670273711011,0.05021540009484406,1.6613621896880968,1.1457670273711011,Arsenal,Right Midfield,Premier League,2003/2004
Robert Pirès,1834.0,1454.0,0.7928026172300982,178.0,279.0,151.0,148.0,0.9801324503311258,394.1418700407811,78.10425312824214,95.39570465401393,149.07314050721675,36.07460317460317,193.0,36025.52868934974,14300.6,0.39695739438871025,278.0,56.0,6.959468167,0.12427621726785713,201.0,20.0,59.13590930593137,2890,57.114186851211066,45.280276816609,5.5432525951557095,8.688581314878892,4.70242214532872,4.608996539792388,12.274314291927439,2.4323123811563296,2.970800490955451,4.642416140363151,6.01038062283737,1121.9022775230023,445.3474048442907,8.657439446366782,1.7439446366782005,0.21673084257093425,6.259515570934256,0.6228373702422145,Arsenal,Left Midfield,Premier League,2003/2004
Sulzeer Jeremiah ''Sol' Campbell,1266.0,989.0,0.7812006319115324,69.0,62.0,23.0,23.0,1.0,300.93240458685153,7.807163506977777,63.984840951559285,12.05690645090057,26.011583924349882,178.0,29584.744168313337,17320.9,0.5854672902174867,51.0,11.0,0.989233001,0.08993027281818182,41.0,187.0,79.69078899354633,3240,35.166666666666664,27.47222222222222,1.9166666666666665,1.7222222222222223,0.638888888888889,0.638888888888889,8.359233460745875,0.2168656529716049,1.7773566930988691,0.3349140680805714,4.944444444444445,821.7984491198149,481.1361111111112,1.4166666666666665,0.3055555555555556,0.02747869447222222,1.1388888888888888,5.194444444444445,Arsenal,Left Center Back,Premier League,2003/2004
Sylvain Wiltord,268.0,202.0,0.753731343283582,16.0,26.0,29.0,29.0,1.0,94.12998462351963,36.557641768267864,25.06450954111548,18.319220604565317,59.10967741935484,9.0,4069.6742490913466,1239.5,0.3045698314248981,31.0,18.0,3.5263267876,0.19590704375555557,80.0,5.0,47.53570566049188,661,36.49016641452345,27.50378214826021,2.178517397881997,3.5400907715582455,3.9485627836611195,3.9485627836611195,12.816488072793899,4.977591163606819,3.4127168815437114,2.4942963001677434,1.2254160363086233,554.1160097098656,168.76701966717096,4.2208774583963695,2.4508320726172466,0.48013526608774587,10.892586989409985,0.680786686838124,Arsenal,Right Center Forward,Premier League,2003/2004
Thierry Henry,1302.0,844.0,0.6482334869431644,73.0,311.0,206.0,202.0,0.9805825242718447,388.6992617449865,159.06991886761978,131.46796711181855,134.86038036915227,64.52679738562092,115.0,25096.24492167033,8395.300000000001,0.3345241499755508,314.0,194.0,23.8869336939,0.12312852419536083,545.0,60.0,44.796527516578855,3426,34.2031523642732,22.171628721541154,1.9176882661996497,8.169877408056042,5.411558669001751,5.306479859894921,10.211013881216807,4.178719409832393,3.453624354951451,3.542742041221163,3.0210157618213658,659.2708823556129,220.54203152364275,8.248686514886163,5.096322241681261,0.6275026364422067,14.316987740805605,1.5761821366024518,Arsenal,Left Center Forward,Premier League,2003/2004
Adam Hložek,155.0,131.0,0.8451612903225807,4.0,16.0,44.0,44.0,1.0,143.80205774783556,68.11594893764953,42.49938903797472,22.910623281467426,59.80434782608695,9.0,2346.955030232746,680.1,0.289779732137669,20.0,19.0,3.010453266,0.1584449087368421,75.0,10.0,48.1370435125171,536,26.02611940298507,21.99626865671642,0.6716417910447761,2.6865671641791042,7.388059701492537,7.388059701492537,24.145867905420154,11.437379485799363,7.136091442943517,3.8469330136792323,1.5111940298507462,394.0782700017671,114.19589552238806,3.3582089552238803,3.1902985074626864,0.5054865558582089,12.593283582089551,1.6791044776119401,Bayer Leverkusen,Right Attacking Midfield,1. Bundesliga,2023/2024
Alejandro Grimaldo García,2159.0,1783.0,0.825845298749421,85.0,122.0,141.0,139.0,0.9858156028368794,461.2738202475776,149.9179983857219,132.0226637533248,133.65126962970967,35.53868613138686,115.0,35993.964824112874,9770.3,0.27144272790572754,96.0,71.0,5.2094820464,0.07337298656901409,265.0,18.0,55.759391191495205,2899,67.02656088306313,55.35357019661952,2.6388409796481542,3.7875129354949983,4.37737150741635,4.315281131424629,14.320332467154875,4.654232443847868,4.098668415936265,4.149228791539797,3.5701966195239736,1117.4394046809791,303.3208002759572,2.980338047602622,2.2042083477061056,0.16172934949154882,8.22697481890307,0.5588133839254915,Bayer Leverkusen,Left Wing Back,1. Bundesliga,2023/2024
Amine Adli,465.0,374.0,0.8043010752688172,21.0,46.0,61.0,58.0,0.9508196721311475,359.8021107118522,168.31827648042787,88.84851467395531,33.88997122471005,58.79795918367347,15.0,6627.877824333956,1719.9,0.2594948255813444,41.0,27.0,3.0851790930000003,0.11426589233333334,165.0,21.0,48.35050250897963,973,43.01130524152107,34.59403905447071,1.9424460431654678,4.254881808838643,5.6423432682425485,5.364850976361768,33.28077077499147,15.5690081019923,8.218259322359689,3.134735262306171,1.3874614594039054,613.0616692600781,159.0863309352518,3.7923946557040082,2.49743062692703,0.28537113912641315,15.26207605344296,1.9424460431654678,Bayer Leverkusen,Left Attacking Midfield,1. Bundesliga,2023/2024
Edmond Fayçal Tapsoba,1946.0,1783.0,0.9162384378211716,189.0,201.0,29.0,29.0,1.0,267.89414159948194,28.747271844998288,45.53329357365843,58.78384093062279,37.425609756097565,196.0,37395.14079991336,18517.7,0.4951900060780866,194.0,12.0,1.009383082,0.08411525683333333,57.0,49.0,71.50941500470215,2190,79.97260273972603,73.27397260273973,7.767123287671233,8.26027397260274,1.1917808219178083,1.1917808219178083,11.009348284910217,1.181394733356094,1.8712312427530862,2.4157742848201145,8.054794520547945,1536.7866082156177,761.0013698630138,7.972602739726028,0.4931506849315069,0.041481496520547945,2.3424657534246576,2.0136986301369864,Bayer Leverkusen,Left Center Back,1. Bundesliga,2023/2024
Exequiel Alejandro Palacios,2022.0,1867.0,0.9233432245301681,162.0,55.0,125.0,120.0,0.96,469.0792115090398,75.07292456060354,87.9050794155951,118.4615540609801,41.03387096774193,123.0,31396.030762917027,11183.9,0.3562201886109025,58.0,21.0,2.694171948,0.1282939022857143,42.0,9.0,60.47450389077768,1886,96.4899257688229,89.09331919406151,7.730646871686107,2.6246023329798516,5.965005302226936,5.726405090137857,22.38447987052682,3.582483144461463,4.194834118453636,5.6529903846703125,5.869565217391304,1498.2199197574405,533.6961823966066,2.767762460233298,1.0021208907741253,0.12856599963944856,2.0042417815482505,0.42948038176033937,Bayer Leverkusen,Left Defensive Midfield,1. Bundesliga,2023/2024
Florian Wirtz,1841.0,1543.0,0.8381314502987507,106.0,204.0,213.0,209.0,0.9812206572769953,924.5335230432959,448.8178355391768,254.2522493975927,158.66197793446105,60.63707865168539,88.0,27151.594383590924,9507.0,0.35014518358249924,194.0,71.0,8.470831041,0.11930747945070423,391.0,13.0,48.876296222540724,2442,67.85012285012284,56.86732186732187,3.9066339066339064,7.518427518427518,7.85012285012285,7.702702702702703,34.07371706547773,16.54119786999423,9.3704760220243,5.8474930442676065,3.2432432432432434,1000.6730116802552,350.3808353808354,7.149877149877151,2.616707616707617,0.3121927902088452,14.41031941031941,0.4791154791154791,Bayer Leverkusen,Left Attacking Midfield,1. Bundesliga,2023/2024
Granit Xhaka,3299.0,3045.0,0.9230069718096393,349.0,166.0,231.0,225.0,0.974025974025974,436.54882060687254,116.20528336020774,111.75976128693145,166.655066006754,37.10526315789474,332.0,57953.38666808065,21584.9,0.37245278043238933,152.0,44.0,1.5709195790000001,0.03570271770454546,52.0,41.0,59.595930665944366,2934,101.19631901840489,93.40490797546012,10.705521472392638,5.0920245398773005,7.085889570552147,6.901840490797547,13.39106811677523,3.5645792441781516,3.42821353640894,5.112118589164234,10.184049079754601,1777.7112474871365,662.1134969325153,4.662576687116564,1.3496932515337423,0.04818771714723926,1.5950920245398774,1.2576687116564418,Bayer Leverkusen,Right Defensive Midfield,1. Bundesliga,2023/2024
Jeremie Frimpong,1038.0,821.0,0.7909441233140655,26.0,210.0,84.0,81.0,0.9642857142857143,486.5404026049192,223.41228188775855,120.14281619524259,127.23885450353154,48.81794871794872,38.0,15477.828010202498,3365.3,0.21742714790354953,176.0,56.0,8.7196621802,0.15570825321785714,386.0,19.0,49.01157858887027,2297,40.67043970396169,32.168045276447536,1.0187200696560732,8.228123639529821,3.2912494558119287,3.1737048323900736,19.063402801237586,8.753637514104602,4.707380695503628,4.985414412415254,1.4888985633434915,606.4451549491619,131.85764040052243,6.895951240748803,2.194166303874619,0.3416498024457989,15.124074880278625,0.7444492816717457,Bayer Leverkusen,Right Wing Back,1. Bundesliga,2023/2024
Jonas Hofmann,1528.0,1239.0,0.8108638743455497,72.0,75.0,122.0,115.0,0.9426229508196722,757.4027143306038,404.1055018413914,173.03373609210522,100.88821856744609,55.915217391304346,136.0,26917.22529917651,6354.400000000001,0.23607188071477797,67.0,62.0,5.7091595225,0.09208321810483872,291.0,4.0,49.84112912958102,2253,61.03861517976031,49.49400798934754,2.8761651131824233,2.9960053262316912,4.873501997336884,4.59387483355526,30.255767549824384,16.142696478351187,6.912133265996214,4.030155202427939,5.432756324900133,1075.2553381828166,253.8375499334221,2.6764314247669776,2.4766977363515315,0.2280622978362184,11.624500665778962,0.15978695073235685,Bayer Leverkusen,Right Attacking Midfield,1. Bundesliga,2023/2024
Jonathan Tah,2167.0,2057.0,0.949238578680203,159.0,123.0,36.0,35.0,0.9722222222222222,310.4500492027317,15.565288275818789,64.4108747575413,53.58579528055973,27.74362745098039,162.0,38531.432639637824,16549.2,0.4294986940863343,137.0,26.0,1.805862676,0.06945625676923077,89.0,93.0,70.52974014031972,2748,70.97161572052401,67.36899563318777,5.207423580786027,4.028384279475983,1.1790393013100435,1.1462882096069869,10.16757803065715,0.5097801837058555,2.1095264658583393,1.7549932952148382,5.3056768558951966,1261.946483830933,542.0043668122271,4.486899563318778,0.8515283842794761,0.059143974104803494,2.914847161572052,3.0458515283842797,Bayer Leverkusen,Center Back,1. Bundesliga,2023/2024
Josip Stanišić,1072.0,963.0,0.898320895522388,87.0,97.0,26.0,26.0,1.0,257.9907013404879,26.555050381128634,42.35034388375812,48.984277394816,39.44137931034483,93.0,19005.170218646443,7232.099999999999,0.3805332926144701,99.0,10.0,0.789743592,0.0789743592,49.0,17.0,64.68509771404759,1343,71.8391660461653,64.53462397617274,5.830230826507818,6.500372300819062,1.742367833209233,1.742367833209233,17.289026895490625,1.7795640612818893,2.838072188784982,3.2826395871432914,6.232315711094564,1273.6152789859866,484.6530156366344,6.634400595681311,0.6701414743112435,0.05292399350707372,3.283693224125093,1.139240506329114,Bayer Leverkusen,Right Center Back,1. Bundesliga,2023/2024
Lukáš Hrádecký,882.0,707.0,0.8015873015873016,6.0,24.0,35.0,35.0,1.0,1.8519578694016148,0.0,0.0,0.0,5.6,193.0,27641.256211852357,21468.7,0.776690459921803,17.0,0.0,0.0,0.0,0.0,0.0,108.57560941968929,3110,25.52411575562701,20.459807073954984,0.17363344051446944,0.6945337620578778,1.0128617363344052,1.0128617363344052,0.05359363609200814,0.0,0.0,0.0,5.585209003215434,799.9077360343125,621.2807073954984,0.49196141479099675,0.0,0.0,0.0,0.0,Bayer Leverkusen,Goalkeeper,1. Bundesliga,2023/2024
Nathan Tella,342.0,278.0,0.8128654970760234,10.0,46.0,27.0,25.0,0.9259259259259259,215.2402756104738,96.1503263853832,52.75439077463235,40.50071149407455,50.21521739130435,12.0,5517.139431335093,1265.3999999999999,0.229357988093077,38.0,21.0,3.762631941,0.17917294957142857,110.0,5.0,47.75106206169664,893,34.46808510638298,28.01791713325868,1.007838745800672,4.636058230683091,2.721164613661814,2.51959686450168,21.692748941705087,9.690402435256985,5.3167919033784,4.081818627622295,1.209406494960806,556.0386884884192,127.53191489361701,3.829787234042553,2.1164613661814107,0.37921262563269875,11.08622620380739,0.503919372900336,Bayer Leverkusen,Right Wing Back,1. Bundesliga,2023/2024
